BusinessTripId,StartDate,EndDate,EmployeeId,PostalCode,City,OvernightStays,HotelCosts,TravelCosts,Currency
BT158621,2015-04-23,2015-04-30,E108518,56237,Oberhaid,7,1230.12,30.42,EUR
BT158626,2015-04-23,2015-04-24,E108286,55606,Hottenmühle,1,167.66,29.72,EUR
BT158630,2015-04-24,2015-04-29,E107958,36272,Niederaula,5,0,144.85,EUR
BT158637,2015-04-24,2015-04-25,E107886,36266,Heringen,1,0,30.47,EUR
BT158643,2015-04-24,2015-04-25,E107882,36277,Schenklengsfeld,1,0,31.88,EUR
BT158651,2015-04-24,2015-04-28,E108292,36275,Kirchheim,4,0,141.32,EUR
BT158654,2015-04-24,2015-04-26,E108643,36272,Niederaula,2,0,69.97,EUR
BT158660,2015-04-24,2015-04-28,E107672,36304,Alsfeld,4,0,120.68,EUR
BT158664,2015-04-25,2015-04-30,E107623,36284,Hohenroda,5,0,145.82,EUR
BT158671,2015-04-27,2015-04-28,E107958,36251,Bad Hersfeld,1,0,26.49,EUR
BT158673,2015-04-27,2015-04-27,E108643,36272,Niederaula,0,0,0.0,EUR
BT158678,2015-04-27,2015-05-02,E107850,36286,Neuenstein,5,0,137.04,EUR
BT158683,2015-04-29,2015-05-04,E107681,36219,Cornberg,5,0,177.2,EUR
BT158691,2015-04-29,2015-05-03,E108292,36282,Hauneck,4,0,143.9,EUR
BT158697,2015-04-29,2015-04-29,E108643,36280,Oberaula,0,0,0.0,EUR
BT158701,2015-04-29,2015-05-02,E107653,36284,Hohenroda,3,0,93.1,EUR
BT158706,2015-04-30,2015-05-01,E108101,36318,Schwalmtal,1,0,30.43,EUR
BT158711,2015-05-02,2015-05-06,E107691,36272,Niederaula,4,0,107.02,EUR
BT158717,2015-05-02,2015-05-05,E107821,36282,Hauneck,3,0,97.45,EUR
BT158722,2015-05-02,2015-05-05,E107936,36284,Hohenroda,3,0,105.73,EUR
BT158729,2015-05-02,2015-05-08,E107821,37308,Bischhagen,6,994.7,31.83,EUR
BT158736,2015-05-03,2015-05-08,E107969,36219,Cornberg,5,0,149.76,EUR
BT158740,2015-05-03,2015-05-07,E108042,36282,Hauneck,4,0,97.08,EUR
BT158746,2015-05-03,2015-05-04,E107936,36289,Friedewald,1,0,24.05,EUR
BT158750,2015-05-04,2015-05-06,E107969,36266,Heringen,2,0,61.76,EUR
BT158757,2015-05-04,2015-05-07,E108292,36275,Kirchheim,3,0,89.14,EUR
BT158758,2015-05-04,2015-05-09,E107938,36272,Niederaula,5,0,155.75,EUR
BT158762,2015-05-04,2015-05-09,E108286,36284,Hohenroda,5,0,123.86,EUR
BT158770,2015-05-04,2015-05-04,E107590,36318,Schwalmtal,0,0,0.0,EUR
BT158771,2015-05-05,2015-05-05,E108655,36219,Cornberg,0,0,0.0,EUR
BT158777,2015-05-05,2015-05-05,E108228,36217,Ronshausen,0,0,0.0,EUR
BT158782,2015-05-05,2015-05-08,E107969,36217,Ronshausen,3,0,93.16,EUR
BT158784,2015-05-05,2015-05-08,E108543,36280,Oberaula,3,0,79.88,EUR
BT158787,2015-05-07,2015-05-11,E107969,36266,Heringen,4,0,113.66,EUR
BT158795,2015-05-07,2015-05-08,E107821,36272,Niederaula,1,0,33.25,EUR
BT158798,2015-05-08,2015-05-09,E108477,36269,Philippsthal,1,0,25.5,EUR
BT158801,2015-05-08,2015-05-09,E108402,36286,Neuenstein,1,0,28.2,EUR
BT158809,2015-05-10,2015-05-11,E107842,36282,Hauneck,1,0,25.68,EUR
BT158815,2015-05-13,2015-05-14,E107691,36219,Cornberg,1,0,25.43,EUR
BT158821,2015-05-13,2015-05-17,E108305,36277,Schenklengsfeld,4,0,119.92,EUR
BT158826,2015-05-15,2015-05-15,E108387,36217,Ronshausen,0,0,0.0,EUR
BT158828,2015-05-15,2015-05-21,E108387,37520,Osterode,6,974.72,24.66,EUR
BT158832,2015-05-16,2015-05-19,E108352,36275,Kirchheim,3,0,89.3,EUR
BT158840,2015-05-16,2015-05-21,E107936,36286,Neuenstein,5,0,134.9,EUR
BT158848,2015-05-17,2015-05-22,E107691,36219,Cornberg,5,0,147.22,EUR
BT158856,2015-05-17,2015-05-21,E107672,36289,Friedewald,4,0,115.7,EUR
BT158859,2015-05-18,2015-05-19,E108518,36217,Ronshausen,1,0,27.34,EUR
BT158861,2015-05-19,2015-05-21,E108233,36284,Hohenroda,2,0,50.31,EUR
BT158862,2015-05-20,2015-05-23,E107886,36217,Ronshausen,3,0,106.66,EUR
BT158870,2015-05-20,2015-05-26,E107850,56575,Weißenthurm,6,956.25,26.9,EUR
BT158873,2015-05-22,2015-05-24,E108252,36318,Schwalmtal,2,0,71.39,EUR
BT158877,2015-05-22,2015-05-24,E107941,36289,Friedewald,2,0,58.53,EUR
BT158885,2015-05-23,2015-05-27,E107836,36282,Hauneck,4,0,109.96,EUR
BT158889,2015-05-25,2015-05-28,E107681,36251,Bad Hersfeld,3,0,99.87,EUR
BT158895,2015-05-25,2015-05-26,E107882,36272,Niederaula,1,0,28.73,EUR
BT158897,2015-05-25,2015-05-30,E108042,36277,Schenklengsfeld,5,0,142.39,EUR
BT158901,2015-05-25,2015-05-25,E107837,36284,Hohenroda,0,0,0.0,EUR
BT158908,2015-05-27,2015-05-28,E108700,36269,Philippsthal,1,0,26.34,EUR
BT158913,2015-05-27,2015-06-01,E107623,36272,Niederaula,5,0,150.65,EUR
BT158915,2015-05-27,2015-05-31,E107936,36304,Alsfeld,4,0,104.29,EUR
BT158923,2015-05-27,2015-06-04,E107842,33607,Bielefeld,8,1286.68,25.24,EUR
BT158928,2015-05-28,2015-05-30,E107958,36269,Philippsthal,2,0,64.3,EUR
BT158935,2015-05-28,2015-05-28,E108352,36275,Kirchheim,0,0,0.0,EUR
BT158940,2015-05-28,2015-05-28,E107652,36280,Oberaula,0,0,0.0,EUR
BT158948,2015-05-28,2015-05-29,E107850,36287,Breitenbach,1,0,34.12,EUR
BT158956,2015-05-28,2015-06-02,E107763,37308,Sickerode,5,862.63,32.05,EUR
BT158961,2015-05-29,2015-05-29,E108101,36284,Hohenroda,0,0,0.0,EUR
BT158963,2015-05-29,2015-06-03,E108101,36286,Neuenstein,5,0,125.2,EUR
BT158969,2015-05-29,2015-06-02,E108252,36284,Hohenroda,4,0,119.38,EUR
BT158972,2015-05-30,2015-06-01,E107691,36269,Philippsthal,2,0,68.03,EUR
BT158973,2015-05-30,2015-06-02,E108643,36282,Hauneck,3,0,97.95,EUR
BT158978,2015-05-30,2015-06-04,E108352,36282,Hauneck,5,0,152.1,EUR
BT158985,2015-05-30,2015-06-04,E107623,36277,Schenklengsfeld,5,0,154.07,EUR
BT158992,2015-05-30,2015-05-30,E108402,36304,Alsfeld,0,0,0.0,EUR
BT158996,2015-05-31,2015-06-02,E108518,36251,Bad Hersfeld,2,0,56.98,EUR
BT158998,2015-05-31,2015-06-05,E107601,36251,Bad Hersfeld,5,0,164.67,EUR
BT159006,2015-05-31,2015-06-01,E107958,36219,Cornberg,1,0,29.95,EUR
BT159007,2015-05-31,2015-06-04,E107941,36284,Hohenroda,4,0,102.99,EUR
BT159011,2015-05-31,2015-06-03,E107672,36318,Schwalmtal,3,0,94.16,EUR
BT159019,2015-06-01,2015-06-06,E108042,36272,Niederaula,5,0,172.33,EUR
BT159024,2015-06-01,2015-06-02,E108101,36304,Alsfeld,1,0,28.57,EUR
BT159026,2015-06-02,2015-06-06,E107958,36266,Heringen,4,0,131.52,EUR
BT159030,2015-06-02,2015-06-05,E107836,36280,Oberaula,3,0,98.75,EUR
BT159036,2015-06-03,2015-06-03,E107623,36282,Hauneck,0,0,0.0,EUR
BT159043,2015-06-07,2015-06-08,E108228,36219,Cornberg,1,0,25.63,EUR
BT159048,2015-06-07,2015-06-09,E108042,36284,Hohenroda,2,0,59.92,EUR
BT159050,2015-06-08,2015-06-13,E107601,36217,Ronshausen,5,0,135.27,EUR
BT159058,2015-06-08,2015-06-08,E107623,36282,Hauneck,0,0,0.0,EUR
BT159066,2015-06-08,2015-06-13,E107842,36282,Hauneck,5,0,161.09,EUR
BT159071,2015-06-08,2015-06-11,E108305,36277,Schenklengsfeld,3,0,91.67,EUR
BT159074,2015-06-09,2015-06-09,E107958,36251,Bad Hersfeld,0,0,0.0,EUR
BT159081,2015-06-10,2015-06-10,E108477,36219,Cornberg,0,0,0.0,EUR
BT159082,2015-06-10,2015-06-10,E108387,36251,Bad Hersfeld,0,0,0.0,EUR
BT159085,2015-06-10,2015-06-14,E108477,36266,Heringen,4,0,143.09,EUR
BT159090,2015-06-10,2015-06-14,E108402,36287,Breitenbach,4,0,118.27,EUR
BT159094,2015-06-10,2015-06-15,E107936,36286,Neuenstein,5,0,147.78,EUR
BT159099,2015-06-10,2015-06-14,E107653,36287,Breitenbach,4,0,140.69,EUR
BT159104,2015-06-11,2015-06-13,E108477,36217,Ronshausen,2,0,71.9,EUR
BT159107,2015-06-11,2015-06-15,E107653,56244,Freirachdorf,4,729.81,28.62,EUR
BT159109,2015-06-12,2015-06-12,E108543,36277,Schenklengsfeld,0,0,0.0,EUR
BT159114,2015-06-13,2015-06-13,E108477,36269,Philippsthal,0,0,0.0,EUR
BT159121,2015-06-13,2015-06-14,E107842,36282,Hauneck,1,0,30.41,EUR
BT159124,2015-06-15,2015-06-17,E107691,36219,Cornberg,2,0,54.12,EUR
BT159127,2015-06-15,2015-06-20,E107681,36251,Bad Hersfeld,5,0,166.4,EUR
BT159135,2015-06-17,2015-06-20,E107882,36277,Schenklengsfeld,3,0,72.23,EUR
BT159140,2015-06-17,2015-06-19,E107623,36272,Niederaula,2,0,63.02,EUR
BT159145,2015-06-17,2015-06-25,E107681,57614,Borod,8,1251.86,27.79,EUR
BT159150,2015-06-18,2015-06-22,E108286,36275,Kirchheim,4,0,139.05,EUR
BT159152,2015-06-19,2015-06-24,E107672,36318,Schwalmtal,5,0,173.48,EUR
BT159154,2015-06-20,2015-06-22,E108655,36251,Bad Hersfeld,2,0,55.41,EUR
BT159159,2015-06-20,2015-06-21,E108477,36272,Niederaula,1,0,24.24,EUR
BT159160,2015-06-20,2015-06-20,E107941,36286,Neuenstein,0,0,0.0,EUR
BT159164,2015-06-20,2015-06-22,E108286,31691,Helpsen,2,394.63,32.25,EUR
BT159165,2015-06-21,2015-06-26,E107837,36286,Neuenstein,5,0,158.01,EUR
BT159170,2015-06-22,2015-06-22,E108387,36219,Cornberg,0,0,0.0,EUR
BT159173,2015-06-22,2015-06-26,E108387,36272,Niederaula,4,0,132.64,EUR
BT159179,2015-06-23,2015-06-27,E107601,36219,Cornberg,4,0,137.06,EUR
BT159187,2015-06-25,2015-07-01,E107941,56355,Oberbachheim,6,1168.36,25.18,EUR
BT159194,2015-06-26,2015-06-28,E108543,36282,Hauneck,2,0,62.55,EUR
BT159198,2015-06-26,2015-06-29,E107836,36284,Hohenroda,3,0,87.26,EUR
BT159206,2015-06-26,2015-06-28,E108245,36289,Friedewald,2,0,59.93,EUR
BT159209,2015-06-30,2015-07-01,E107821,36282,Hauneck,1,0,34.89,EUR
BT159215,2015-07-01,2015-07-02,E108185,36286,Neuenstein,1,0,28.56,EUR
BT159222,2015-07-01,2015-07-03,E108402,36304,Alsfeld,2,0,67.93,EUR
BT159224,2015-07-02,2015-07-03,E107681,36217,Ronshausen,1,0,27.54,EUR
BT159227,2015-07-02,2015-07-07,E108042,36275,Kirchheim,5,0,171.46,EUR
BT159234,2015-07-02,2015-07-06,E107850,54668,Echternacherbrück,4,721.84,24.35,EUR
BT159238,2015-07-03,2015-07-03,E107652,36280,Oberaula,0,0,0.0,EUR
BT159243,2015-07-03,2015-07-07,E108101,36287,Breitenbach,4,0,126.95,EUR
BT159250,2015-07-05,2015-07-09,E107886,36217,Ronshausen,4,0,105.7,EUR
BT159255,2015-07-05,2015-07-06,E108042,36275,Kirchheim,1,0,30.89,EUR
BT159261,2015-07-05,2015-07-07,E107936,36284,Hohenroda,2,0,66.58,EUR
BT159266,2015-07-06,2015-07-10,E107842,36275,Kirchheim,4,0,111.02,EUR
BT159267,2015-07-06,2015-07-10,E107842,36277,Schenklengsfeld,4,0,122.53,EUR
BT159270,2015-07-06,2015-07-08,E108185,36287,Breitenbach,2,0,65.3,EUR
BT159273,2015-07-06,2015-07-10,E108676,36286,Neuenstein,4,0,108.83,EUR
BT159276,2015-07-07,2015-07-10,E108700,36219,Cornberg,3,0,87.46,EUR
BT159284,2015-07-07,2015-07-12,E108700,36217,Ronshausen,5,0,144.88,EUR
BT159285,2015-07-07,2015-07-08,E108518,36269,Philippsthal,1,0,24.12,EUR
BT159286,2015-07-07,2015-07-11,E107681,55779,Heimbach,4,625.16,32.27,EUR
BT159287,2015-07-08,2015-07-13,E108252,36289,Friedewald,5,0,179.64,EUR
BT159294,2015-07-09,2015-07-12,E108655,36251,Bad Hersfeld,3,0,96.62,EUR
BT159298,2015-07-10,2015-07-11,E107969,36269,Philippsthal,1,0,26.7,EUR
BT159304,2015-07-11,2015-07-15,E107681,36217,Ronshausen,4,0,98.26,EUR
BT159306,2015-07-11,2015-07-14,E107836,36280,Oberaula,3,0,95.93,EUR
BT159311,2015-07-11,2015-07-13,E107842,36284,Hohenroda,2,0,48.05,EUR
BT159316,2015-07-12,2015-07-17,E108387,36219,Cornberg,5,0,139.77,EUR
BT159317,2015-07-12,2015-07-17,E107886,36251,Bad Hersfeld,5,0,173.72,EUR
BT159318,2015-07-12,2015-07-16,E108252,36289,Friedewald,4,0,111.48,EUR
BT159322,2015-07-13,2015-07-17,E108387,36251,Bad Hersfeld,4,0,102.81,EUR
BT159324,2015-07-13,2015-07-17,E107763,36282,Hauneck,4,0,96.86,EUR
BT159327,2015-07-15,2015-07-19,E107958,36217,Ronshausen,4,0,114.31,EUR
BT159331,2015-07-15,2015-07-19,E108564,36287,Breitenbach,4,0,113.84,EUR
BT159333,2015-07-16,2015-07-17,E107652,36280,Oberaula,1,0,31.64,EUR
BT159336,2015-07-16,2015-07-17,E107763,36282,Hauneck,1,0,26.68,EUR
BT159338,2015-07-16,2015-07-16,E107936,36304,Alsfeld,0,0,0.0,EUR
BT159342,2015-07-17,2015-07-18,E107958,36219,Cornberg,1,0,25.82,EUR
BT159344,2015-07-18,2015-07-23,E107763,36282,Hauneck,5,0,154.26,EUR
BT159346,2015-07-18,2015-07-23,E108233,36284,Hohenroda,5,0,165.43,EUR
BT159348,2015-07-19,2015-07-22,E107691,36217,Ronshausen,3,0,76.04,EUR
BT159353,2015-07-19,2015-07-19,E107836,36275,Kirchheim,0,0,0.0,EUR
BT159355,2015-07-20,2015-07-21,E107672,36304,Alsfeld,1,0,31.3,EUR
BT159357,2015-07-21,2015-07-26,E107850,36289,Friedewald,5,0,178.21,EUR
BT159363,2015-07-23,2015-07-28,E107672,36304,Alsfeld,5,0,134.89,EUR
BT159370,2015-07-25,2015-07-25,E108643,36284,Hohenroda,0,0,0.0,EUR
BT159375,2015-07-25,2015-07-27,E108233,54611,Hallschlag,2,340.34,26.89,EUR
BT159383,2015-07-26,2015-07-31,E108352,36277,Schenklengsfeld,5,0,149.13,EUR
BT159385,2015-07-27,2015-07-30,E108543,36282,Hauneck,3,0,103.65,EUR
BT159388,2015-07-28,2015-07-29,E108518,36269,Philippsthal,1,0,24.82,EUR
BT159390,2015-07-28,2015-08-01,E108185,36304,Alsfeld,4,0,107.41,EUR
BT159392,2015-07-29,2015-08-02,E108643,36275,Kirchheim,4,0,116.25,EUR
BT159399,2015-07-29,2015-08-03,E107941,36318,Schwalmtal,5,0,176.04,EUR
BT159401,2015-07-30,2015-07-30,E107652,36284,Hohenroda,0,0,0.0,EUR
BT159405,2015-07-31,2015-07-31,E108655,36269,Philippsthal,0,0,0.0,EUR
BT159410,2015-07-31,2015-08-02,E108331,36304,Alsfeld,2,0,50.56,EUR
BT159417,2015-08-01,2015-08-04,E108101,36287,Breitenbach,3,0,92.47,EUR
BT159423,2015-08-02,2015-08-06,E107969,36272,Niederaula,4,0,141.35,EUR
BT159431,2015-08-02,2015-08-04,E107842,36280,Oberaula,2,0,59.45,EUR
BT159437,2015-08-02,2015-08-05,E107936,36287,Breitenbach,3,0,77.87,EUR
BT159440,2015-08-03,2015-08-06,E108477,36217,Ronshausen,3,0,100.52,EUR
BT159446,2015-08-03,2015-08-08,E108352,36272,Niederaula,5,0,160.89,EUR
BT159452,2015-08-03,2015-08-03,E107850,36318,Schwalmtal,0,0,0.0,EUR
BT159457,2015-08-04,2015-08-09,E108700,36272,Niederaula,5,0,165.17,EUR
BT159463,2015-08-04,2015-08-07,E108286,36275,Kirchheim,3,0,99.59,EUR
BT159468,2015-08-04,2015-08-06,E108233,38173,Erkerode,2,314.19,25.45,EUR
BT159475,2015-08-05,2015-08-09,E107601,36219,Cornberg,4,0,121.76,EUR
BT159483,2015-08-05,2015-08-09,E108101,36284,Hohenroda,4,0,115.7,EUR
BT159490,2015-08-05,2015-08-10,E108232,38486,Bandau,5,860.06,29.86,EUR
BT159495,2015-08-06,2015-08-07,E108352,36272,Niederaula,1,0,32.26,EUR
BT159499,2015-08-07,2015-08-07,E107681,36266,Heringen,0,0,0.0,EUR
BT159501,2015-08-07,2015-08-12,E108518,56424,Staudt,5,803.47,32.25,EUR
BT159508,2015-08-08,2015-08-13,E107653,36318,Schwalmtal,5,0,169.66,EUR
BT159509,2015-08-09,2015-08-14,E107886,36217,Ronshausen,5,0,154.17,EUR
BT159511,2015-08-09,2015-08-12,E108286,36275,Kirchheim,3,0,91.49,EUR
BT159517,2015-08-09,2015-08-13,E107837,36318,Schwalmtal,4,0,136.6,EUR
BT159523,2015-08-10,2015-08-15,E107652,36277,Schenklengsfeld,5,0,161.4,EUR
BT159525,2015-08-11,2015-08-14,E107886,36269,Philippsthal,3,0,102.46,EUR
BT159526,2015-08-11,2015-08-15,E108042,36275,Kirchheim,4,0,97.11,EUR
BT159533,2015-08-13,2015-08-15,E108676,36318,Schwalmtal,2,0,71.9,EUR
BT159536,2015-08-13,2015-08-15,E107672,36287,Breitenbach,2,0,58.5,EUR
BT159544,2015-08-14,2015-08-14,E107886,36266,Heringen,0,0,0.0,EUR
BT159547,2015-08-14,2015-08-18,E107821,36282,Hauneck,4,0,122.25,EUR
BT159552,2015-08-14,2015-08-17,E108292,36284,Hohenroda,3,0,101.08,EUR
BT159557,2015-08-15,2015-08-17,E107590,36289,Friedewald,2,0,51.21,EUR
BT159559,2015-08-16,2015-08-17,E108352,36275,Kirchheim,1,0,34.43,EUR
BT159565,2015-08-16,2015-08-16,E107938,36284,Hohenroda,0,0,0.0,EUR
BT159566,2015-08-16,2015-08-20,E107836,36282,Hauneck,4,0,126.48,EUR
BT159569,2015-08-17,2015-08-17,E107842,36272,Niederaula,0,0,0.0,EUR
BT159572,2015-08-17,2015-08-22,E107672,36304,Alsfeld,5,0,120.71,EUR
BT159578,2015-08-17,2015-08-25,E107691,57629,Lochum,8,1579.79,29.67,EUR
BT159579,2015-08-18,2015-08-22,E108518,36272,Niederaula,4,0,123.59,EUR
BT159583,2015-08-21,2015-08-23,E108387,36217,Ronshausen,2,0,64.19,EUR
BT159590,2015-08-21,2015-08-23,E108331,36318,Schwalmtal,2,0,53.79,EUR
BT159592,2015-08-22,2015-08-25,E108305,36277,Schenklengsfeld,3,0,88.29,EUR
BT159596,2015-08-23,2015-08-23,E108387,36219,Cornberg,0,0,0.0,EUR
BT159602,2015-08-24,2015-08-28,E108477,36272,Niederaula,4,0,106.28,EUR
BT159603,2015-08-24,2015-08-24,E108286,36275,Kirchheim,0,0,0.0,EUR
BT159611,2015-08-25,2015-08-28,E108286,36284,Hohenroda,3,0,103.33,EUR
BT159613,2015-08-25,2015-08-25,E107672,36287,Breitenbach,0,0,0.0,EUR
BT159616,2015-08-26,2015-08-31,E108387,36272,Niederaula,5,0,133.15,EUR
BT159622,2015-08-26,2015-08-28,E108331,36289,Friedewald,2,0,69.37,EUR
BT159626,2015-08-27,2015-08-31,E107936,36304,Alsfeld,4,0,124.25,EUR
BT159633,2015-08-28,2015-08-30,E108655,36269,Philippsthal,2,0,56.19,EUR
BT159638,2015-08-28,2015-08-29,E107936,36286,Neuenstein,1,0,34.87,EUR
BT159639,2015-08-28,2015-09-01,E108700,37691,Boffzen,4,689.89,30.56,EUR
BT159647,2015-08-29,2015-08-30,E108228,36266,Heringen,1,0,33.36,EUR
BT159651,2015-08-29,2015-09-01,E108655,36269,Philippsthal,3,0,72.19,EUR
BT159659,2015-08-29,2015-08-31,E107938,36275,Kirchheim,2,0,62.71,EUR
BT159663,2015-08-30,2015-09-01,E108042,36282,Hauneck,2,0,70.22,EUR
BT159670,2015-08-31,2015-09-03,E107763,36277,Schenklengsfeld,3,0,80.51,EUR
BT159675,2015-08-31,2015-09-03,E107941,36289,Friedewald,3,0,94.34,EUR
BT159683,2015-09-01,2015-09-03,E108700,36219,Cornberg,2,0,56.88,EUR
BT159691,2015-09-01,2015-09-02,E107672,36287,Breitenbach,1,0,25.93,EUR
BT159693,2015-09-02,2015-09-03,E107850,36289,Friedewald,1,0,33.5,EUR
BT159696,2015-09-03,2015-09-07,E108543,36277,Schenklengsfeld,4,0,99.31,EUR
BT159702,2015-09-03,2015-09-05,E108352,36282,Hauneck,2,0,65.75,EUR
BT159704,2015-09-04,2015-09-10,E108700,37124,Rosdorf,6,1037.16,26.15,EUR
BT159709,2015-09-05,2015-09-09,E107842,36275,Kirchheim,4,0,127.42,EUR
BT159710,2015-09-06,2015-09-11,E107969,36251,Bad Hersfeld,5,0,170.53,EUR
BT159713,2015-09-06,2015-09-11,E108305,36272,Niederaula,5,0,141.58,EUR
BT159721,2015-09-06,2015-09-06,E107837,36287,Breitenbach,0,0,0.0,EUR
BT159724,2015-09-07,2015-09-11,E107938,36280,Oberaula,4,0,107.54,EUR
BT159727,2015-09-07,2015-09-07,E107837,36286,Neuenstein,0,0,0.0,EUR
BT159732,2015-09-08,2015-09-09,E107958,36219,Cornberg,1,0,34.65,EUR
BT159736,2015-09-08,2015-09-08,E108331,36284,Hohenroda,0,0,0.0,EUR
BT159741,2015-09-10,2015-09-11,E107681,36272,Niederaula,1,0,30.06,EUR
BT159747,2015-09-10,2015-09-13,E108042,36272,Niederaula,3,0,74.5,EUR
BT159755,2015-09-10,2015-09-10,E108402,36304,Alsfeld,0,0,0.0,EUR
BT159763,2015-09-11,2015-09-16,E107681,36266,Heringen,5,0,152.57,EUR
BT159765,2015-09-11,2015-09-16,E108232,53426,Königsfeld,5,962.39,26.41,EUR
BT159766,2015-09-12,2015-09-12,E108305,36280,Oberaula,0,0,0.0,EUR
BT159774,2015-09-12,2015-09-14,E107763,36277,Schenklengsfeld,2,0,51.42,EUR
BT159781,2015-09-12,2015-09-16,E107672,36287,Breitenbach,4,0,129.05,EUR
BT159785,2015-09-15,2015-09-16,E108286,36280,Oberaula,1,0,24.02,EUR
BT159793,2015-09-16,2015-09-18,E108477,36219,Cornberg,2,0,61.03,EUR
BT159796,2015-09-18,2015-09-21,E107836,36284,Hohenroda,3,0,93.61,EUR
BT159799,2015-09-19,2015-09-19,E108477,36272,Niederaula,0,0,0.0,EUR
BT159800,2015-09-19,2015-09-22,E107652,36275,Kirchheim,3,0,72.07,EUR
BT159801,2015-09-20,2015-09-23,E108402,36286,Neuenstein,3,0,105.57,EUR
BT159806,2015-09-21,2015-09-22,E108402,36318,Schwalmtal,1,0,28.79,EUR
BT159809,2015-09-21,2015-09-24,E107850,36289,Friedewald,3,0,76.01,EUR
BT159812,2015-09-22,2015-09-26,E108518,36266,Heringen,4,0,105.95,EUR
BT159817,2015-09-22,2015-09-24,E108518,36217,Ronshausen,2,0,59.3,EUR
BT159819,2015-09-23,2015-09-23,E107886,36266,Heringen,0,0,0.0,EUR
BT159826,2015-09-24,2015-09-28,E108477,36269,Philippsthal,4,0,104.26,EUR
BT159827,2015-09-24,2015-09-26,E107842,36280,Oberaula,2,0,71.01,EUR
BT159830,2015-09-26,2015-10-01,E107941,36286,Neuenstein,5,0,167.27,EUR
BT159837,2015-09-27,2015-10-01,E108564,36304,Alsfeld,4,0,130.52,EUR
BT159841,2015-09-28,2015-09-28,E108477,36266,Heringen,0,0,0.0,EUR
BT159842,2015-09-29,2015-10-03,E108543,36282,Hauneck,4,0,109.24,EUR
BT159847,2015-10-01,2015-10-02,E107821,36284,Hohenroda,1,0,33.6,EUR
BT159855,2015-10-02,2015-10-04,E108305,36284,Hohenroda,2,0,62.64,EUR
BT159856,2015-10-03,2015-10-08,E108232,36217,Ronshausen,5,0,173.87,EUR
BT159862,2015-10-04,2015-10-07,E107601,36269,Philippsthal,3,0,106.7,EUR
BT159867,2015-10-04,2015-10-09,E107842,36272,Niederaula,5,0,121.84,EUR
BT159875,2015-10-04,2015-10-04,E107882,36272,Niederaula,0,0,0.0,EUR
BT159879,2015-10-06,2015-10-06,E108676,36289,Friedewald,0,0,0.0,EUR
BT159887,2015-10-07,2015-10-11,E107969,36272,Niederaula,4,0,110.15,EUR
BT159893,2015-10-07,2015-10-08,E107958,36251,Bad Hersfeld,1,0,35.34,EUR
BT159897,2015-10-07,2015-10-08,E108245,36304,Alsfeld,1,0,33.52,EUR
BT159904,2015-10-07,2015-10-10,E108245,36286,Neuenstein,3,0,88.33,EUR
BT159906,2015-10-09,2015-10-13,E108543,36277,Schenklengsfeld,4,0,125.52,EUR
BT159912,2015-10-09,2015-10-11,E107623,36275,Kirchheim,2,0,65.01,EUR
BT159919,2015-10-10,2015-10-11,E107601,36219,Cornberg,1,0,31.32,EUR
BT159921,2015-10-10,2015-10-10,E107601,36269,Philippsthal,0,0,0.0,EUR
BT159923,2015-10-11,2015-10-13,E107958,53539,Welcherath,2,324.42,28.52,EUR
BT159930,2015-10-12,2015-10-16,E108305,36272,Niederaula,4,0,139.89,EUR
BT159935,2015-10-12,2015-10-15,E107691,56283,Wildenbungert,3,579.75,24.88,EUR
BT159941,2015-10-13,2015-10-13,E108543,36280,Oberaula,0,0,0.0,EUR
BT159945,2015-10-13,2015-10-15,E108252,36318,Schwalmtal,2,0,60.07,EUR
BT159949,2015-10-15,2015-10-18,E108185,36286,Neuenstein,3,0,104.9,EUR
BT159956,2015-10-15,2015-10-16,E108101,36284,Hohenroda,1,0,32.34,EUR
BT159962,2015-10-15,2015-10-19,E107590,36318,Schwalmtal,4,0,122.38,EUR
BT159963,2015-10-17,2015-10-22,E107681,36217,Ronshausen,5,0,144.43,EUR
BT159964,2015-10-17,2015-10-22,E107969,36269,Philippsthal,5,0,173.14,EUR
BT159966,2015-10-17,2015-10-22,E108402,36318,Schwalmtal,5,0,130.75,EUR
BT159971,2015-10-18,2015-10-23,E107969,36266,Heringen,5,0,124.7,EUR
BT159973,2015-10-18,2015-10-19,E108292,36282,Hauneck,1,0,31.48,EUR
BT159978,2015-10-20,2015-10-25,E107886,36266,Heringen,5,0,132.48,EUR
BT159981,2015-10-20,2015-10-23,E108402,36284,Hohenroda,3,0,76.55,EUR
BT159987,2015-10-21,2015-10-26,E108245,36286,Neuenstein,5,0,122.82,EUR
BT159995,2015-10-21,2015-10-23,E107653,36304,Alsfeld,2,0,56.73,EUR
BT160003,2015-10-22,2015-10-27,E108518,36251,Bad Hersfeld,5,0,164.73,EUR
BT160008,2015-10-23,2015-10-26,E107672,36284,Hohenroda,3,0,85.2,EUR
BT160012,2015-10-24,2015-10-27,E108518,36251,Bad Hersfeld,3,0,107.85,EUR
BT160015,2015-10-24,2015-10-29,E107763,36284,Hohenroda,5,0,172.07,EUR
BT160018,2015-10-24,2015-10-24,E107941,36318,Schwalmtal,0,0,0.0,EUR
BT160019,2015-10-24,2015-10-26,E108543,55758,Oberreidenbach,2,317.94,25.81,EUR
BT160024,2015-10-25,2015-10-28,E107681,36251,Bad Hersfeld,3,0,76.37,EUR
