FinanceProcessId,BranchId,Date,ProcessType,Costs,Currency
FP113145,B100002,2018-01-12,Plumbing service,3694.88,EUR
FP113146,B100003,2018-01-16,Vehicle repair,3105.32,EUR
FP113147,B100004,2018-01-21,Smoke detector control,545.96,EUR
FP113148,B100003,2018-01-26,Smoke detector control,602.78,EUR
FP113149,B100014,2018-01-28,Ventilation repair,2023.29,EUR
FP113150,B100004,2018-01-31,Construction work,5158.77,EUR
FP113151,B100009,2018-01-31,Plumbing service,2319.59,EUR
FP113152,B100001,2018-02-01,Electricity prepayment,2211.68,EUR
FP113153,B100001,2018-02-01,Water bill,695.32,EUR
FP113154,B100001,2018-02-01,Heating costs,472.18,EUR
FP113155,B100002,2018-02-01,Electricity prepayment,1935.66,EUR
FP113156,B100002,2018-02-01,Water bill,716.05,EUR
FP113157,B100002,2018-02-01,Heating costs,610.17,EUR
FP113158,B100003,2018-02-01,Electricity prepayment,1834.83,EUR
FP113159,B100003,2018-02-01,Water bill,562.15,EUR
FP113160,B100003,2018-02-01,Heating costs,533.2,EUR
FP113161,B100004,2018-02-01,Electricity prepayment,1546.12,EUR
FP113162,B100004,2018-02-01,Water bill,552.64,EUR
FP113163,B100004,2018-02-01,Heating costs,542.26,EUR
FP113164,B100005,2018-02-01,Electricity prepayment,1946.98,EUR
FP113165,B100005,2018-02-01,Water bill,462.5,EUR
FP113166,B100005,2018-02-01,Heating costs,708.28,EUR
FP113167,B100006,2018-02-01,Electricity prepayment,1921.49,EUR
FP113168,B100006,2018-02-01,Water bill,553.2,EUR
FP113169,B100006,2018-02-01,Heating costs,547.19,EUR
FP113170,B100007,2018-02-01,Electricity prepayment,2097.83,EUR
FP113171,B100007,2018-02-01,Water bill,474.04,EUR
FP113172,B100007,2018-02-01,Heating costs,666.53,EUR
FP113173,B100008,2018-02-01,Electricity prepayment,2280.72,EUR
FP113174,B100008,2018-02-01,Water bill,576.99,EUR
FP113175,B100008,2018-02-01,Heating costs,711.71,EUR
FP113176,B100009,2018-02-01,Electricity prepayment,1783.41,EUR
FP113177,B100009,2018-02-01,Water bill,612.96,EUR
FP113178,B100009,2018-02-01,Heating costs,675.07,EUR
FP113179,B100010,2018-02-01,Electricity prepayment,1937.79,EUR
FP113180,B100010,2018-02-01,Water bill,575.1,EUR
FP113181,B100010,2018-02-01,Heating costs,676.77,EUR
FP113182,B100011,2018-02-01,Electricity prepayment,1430.57,EUR
FP113183,B100011,2018-02-01,Water bill,443.74,EUR
FP113184,B100011,2018-02-01,Heating costs,586.54,EUR
FP113185,B100012,2018-02-01,Electricity prepayment,2269.17,EUR
FP113186,B100012,2018-02-01,Water bill,553.23,EUR
FP113187,B100012,2018-02-01,Heating costs,608.36,EUR
FP113188,B100013,2018-02-01,Electricity prepayment,1714.68,EUR
FP113189,B100013,2018-02-01,Water bill,686.08,EUR
FP113190,B100013,2018-02-01,Heating costs,701.7,EUR
FP113191,B100014,2018-02-01,Electricity prepayment,1978.67,EUR
FP113192,B100014,2018-02-01,Water bill,545.61,EUR
FP113193,B100014,2018-02-01,Heating costs,646.11,EUR
FP113194,B100015,2018-02-01,Electricity prepayment,1923.12,EUR
FP113195,B100015,2018-02-01,Water bill,491.44,EUR
FP113196,B100015,2018-02-01,Heating costs,723.49,EUR
FP113197,B100005,2018-02-02,Technical support,280.75,EUR
FP113198,B100014,2018-02-03,Window replacement,586.62,EUR
FP113199,B100011,2018-02-07,Window replacement,914.89,EUR
FP113200,B100013,2018-02-08,Window replacement,883.41,EUR
FP113201,B100009,2018-02-09,Ventilation repair,1092.11,EUR
FP113202,B100008,2018-02-11,Minor repairs,101.69,EUR
FP113203,B100012,2018-02-15,Heating engineer,620.14,EUR
FP113204,B100011,2018-02-16,Window replacement,921.68,EUR
FP113205,B100011,2018-02-22,Technical support,309.51,EUR
FP113206,B100015,2018-02-28,Technical support,277.63,EUR
FP113207,B100001,2018-03-01,Electricity prepayment,1571.98,EUR
FP113208,B100001,2018-03-01,Water bill,444.8,EUR
FP113209,B100001,2018-03-01,Heating costs,646.76,EUR
FP113210,B100002,2018-03-01,Electricity prepayment,2187.16,EUR
FP113211,B100002,2018-03-01,Water bill,448.97,EUR
FP113212,B100002,2018-03-01,Heating costs,587.53,EUR
FP113213,B100003,2018-03-01,Electricity prepayment,2351.96,EUR
FP113214,B100003,2018-03-01,Water bill,670.04,EUR
FP113215,B100003,2018-03-01,Heating costs,575.39,EUR
FP113216,B100004,2018-03-01,Electricity prepayment,1541.26,EUR
FP113217,B100004,2018-03-01,Water bill,527.67,EUR
FP113218,B100004,2018-03-01,Heating costs,717.75,EUR
FP113219,B100005,2018-03-01,Electricity prepayment,1913.81,EUR
FP113220,B100005,2018-03-01,Water bill,524.36,EUR
FP113221,B100005,2018-03-01,Heating costs,581.41,EUR
FP113222,B100006,2018-03-01,Electricity prepayment,2248.28,EUR
FP113223,B100006,2018-03-01,Water bill,716.99,EUR
FP113224,B100006,2018-03-01,Heating costs,526.34,EUR
FP113225,B100007,2018-03-01,Electricity prepayment,1987.0,EUR
FP113226,B100007,2018-03-01,Water bill,705.4,EUR
FP113227,B100007,2018-03-01,Heating costs,720.55,EUR
FP113228,B100008,2018-03-01,Electricity prepayment,1905.45,EUR
FP113229,B100008,2018-03-01,Water bill,699.1,EUR
FP113230,B100008,2018-03-01,Heating costs,558.61,EUR
FP113231,B100009,2018-03-01,Electricity prepayment,1446.08,EUR
FP113232,B100009,2018-03-01,Water bill,697.39,EUR
FP113233,B100009,2018-03-01,Heating costs,554.31,EUR
FP113234,B100010,2018-03-01,Electricity prepayment,1720.87,EUR
FP113235,B100010,2018-03-01,Water bill,625.78,EUR
FP113236,B100010,2018-03-01,Heating costs,555.99,EUR
FP113237,B100011,2018-03-01,Electricity prepayment,1635.43,EUR
FP113238,B100011,2018-03-01,Water bill,444.53,EUR
FP113239,B100011,2018-03-01,Heating costs,546.91,EUR
FP113240,B100012,2018-03-01,Electricity prepayment,2249.7,EUR
FP113241,B100012,2018-03-01,Water bill,600.94,EUR
FP113242,B100012,2018-03-01,Heating costs,634.23,EUR
FP113243,B100013,2018-03-01,Electricity prepayment,1903.49,EUR
FP113244,B100013,2018-03-01,Water bill,678.4,EUR
FP113245,B100013,2018-03-01,Heating costs,539.7,EUR
FP113246,B100014,2018-03-01,Electricity prepayment,1694.67,EUR
FP113247,B100014,2018-03-01,Water bill,490.81,EUR
FP113248,B100014,2018-03-01,Heating costs,546.88,EUR
FP113249,B100015,2018-03-01,Electricity prepayment,1947.81,EUR
FP113250,B100015,2018-03-01,Water bill,709.51,EUR
FP113251,B100015,2018-03-01,Heating costs,710.02,EUR
FP113252,B100003,2018-03-01,Window replacement,1122.74,EUR
FP113253,B100009,2018-03-01,Electrician,542.67,EUR
FP113254,B100005,2018-03-02,Plumbing service,3953.3,EUR
FP113255,B100015,2018-03-03,Window replacement,673.23,EUR
FP113256,B100001,2018-03-05,Plumbing service,4324.76,EUR
FP113257,B100003,2018-03-05,Window replacement,610.3,EUR
FP113258,B100008,2018-03-05,Ventilation repair,1662.93,EUR
FP113259,B100002,2018-03-07,Ventilation repair,1497.44,EUR
FP113260,B100009,2018-03-11,Ventilation repair,1028.71,EUR
FP113261,B100003,2018-03-12,Plumbing service,3965.62,EUR
FP113262,B100004,2018-03-13,Plumbing service,5747.83,EUR
FP113263,B100007,2018-03-13,Vehicle repair,2295.0,EUR
FP113264,B100011,2018-03-13,Technical support,250.68,EUR
FP113265,B100014,2018-03-15,Construction work,5863.83,EUR
FP113266,B100005,2018-03-20,Window replacement,862.62,EUR
FP113267,B100014,2018-03-20,Construction work,4036.38,EUR
FP113268,B100008,2018-03-22,Technical support,290.48,EUR
FP113269,B100001,2018-03-23,Technical support,277.74,EUR
FP113270,B100001,2018-04-01,Electricity prepayment,1617.16,EUR
FP113271,B100001,2018-04-01,Water bill,572.67,EUR
FP113272,B100001,2018-04-01,Heating costs,135.84,EUR
FP113273,B100002,2018-04-01,Electricity prepayment,1643.96,EUR
FP113274,B100002,2018-04-01,Water bill,499.35,EUR
FP113275,B100002,2018-04-01,Heating costs,146.1,EUR
FP113276,B100003,2018-04-01,Electricity prepayment,2364.15,EUR
FP113277,B100003,2018-04-01,Water bill,452.66,EUR
FP113278,B100003,2018-04-01,Heating costs,141.29,EUR
FP113279,B100004,2018-04-01,Electricity prepayment,1559.34,EUR
FP113280,B100004,2018-04-01,Water bill,563.11,EUR
FP113281,B100004,2018-04-01,Heating costs,115.8,EUR
FP113282,B100005,2018-04-01,Electricity prepayment,2200.35,EUR
FP113283,B100005,2018-04-01,Water bill,482.86,EUR
FP113284,B100005,2018-04-01,Heating costs,115.19,EUR
FP113285,B100006,2018-04-01,Electricity prepayment,2032.25,EUR
FP113286,B100006,2018-04-01,Water bill,481.15,EUR
FP113287,B100006,2018-04-01,Heating costs,131.95,EUR
FP113288,B100007,2018-04-01,Electricity prepayment,2226.38,EUR
FP113289,B100007,2018-04-01,Water bill,626.05,EUR
FP113290,B100007,2018-04-01,Heating costs,136.03,EUR
FP113291,B100008,2018-04-01,Electricity prepayment,2049.04,EUR
FP113292,B100008,2018-04-01,Water bill,716.99,EUR
FP113293,B100008,2018-04-01,Heating costs,144.95,EUR
FP113294,B100009,2018-04-01,Electricity prepayment,2246.35,EUR
FP113295,B100009,2018-04-01,Water bill,709.05,EUR
FP113296,B100009,2018-04-01,Heating costs,121.04,EUR
FP113297,B100010,2018-04-01,Electricity prepayment,2038.64,EUR
FP113298,B100010,2018-04-01,Water bill,473.5,EUR
FP113299,B100010,2018-04-01,Heating costs,137.68,EUR
FP113300,B100011,2018-04-01,Electricity prepayment,1437.9,EUR
FP113301,B100011,2018-04-01,Water bill,708.72,EUR
FP113302,B100011,2018-04-01,Heating costs,117.81,EUR
FP113303,B100012,2018-04-01,Electricity prepayment,1498.63,EUR
FP113304,B100012,2018-04-01,Water bill,453.98,EUR
FP113305,B100012,2018-04-01,Heating costs,145.28,EUR
FP113306,B100013,2018-04-01,Electricity prepayment,2233.55,EUR
FP113307,B100013,2018-04-01,Water bill,502.01,EUR
FP113308,B100013,2018-04-01,Heating costs,109.55,EUR
FP113309,B100014,2018-04-01,Electricity prepayment,1704.49,EUR
FP113310,B100014,2018-04-01,Water bill,451.52,EUR
FP113311,B100014,2018-04-01,Heating costs,180.48,EUR
FP113312,B100015,2018-04-01,Electricity prepayment,2099.36,EUR
FP113313,B100015,2018-04-01,Water bill,592.19,EUR
FP113314,B100015,2018-04-01,Heating costs,139.31,EUR
FP113315,B100011,2018-04-05,Plumbing service,937.79,EUR
FP113316,B100009,2018-04-07,Electrician,317.23,EUR
FP113317,B100009,2018-04-11,Window replacement,776.24,EUR
FP113318,B100002,2018-04-17,Electrician,375.79,EUR
FP113319,B100014,2018-04-18,Heating engineer,621.51,EUR
FP113320,B100007,2018-04-19,Construction work,3893.48,EUR
FP113321,B100005,2018-04-23,Construction work,4906.29,EUR
FP113322,B100008,2018-04-24,Ventilation repair,827.59,EUR
FP113323,B100005,2018-04-25,Heating engineer,592.57,EUR
FP113324,B100007,2018-04-28,Window replacement,704.95,EUR
FP113325,B100004,2018-04-29,Construction work,5219.55,EUR
FP113326,B100009,2018-04-30,Heating engineer,547.62,EUR
FP113327,B100011,2018-04-30,Window replacement,913.71,EUR
FP113328,B100001,2018-05-01,Electricity prepayment,1533.1,EUR
FP113329,B100001,2018-05-01,Water bill,574.62,EUR
FP113330,B100001,2018-05-01,Heating costs,144.2,EUR
FP113331,B100002,2018-05-01,Electricity prepayment,1464.64,EUR
FP113332,B100002,2018-05-01,Water bill,670.71,EUR
FP113333,B100002,2018-05-01,Heating costs,124.03,EUR
FP113334,B100003,2018-05-01,Electricity prepayment,2141.35,EUR
FP113335,B100003,2018-05-01,Water bill,575.35,EUR
FP113336,B100003,2018-05-01,Heating costs,167.91,EUR
FP113337,B100004,2018-05-01,Electricity prepayment,1613.46,EUR
FP113338,B100004,2018-05-01,Water bill,635.28,EUR
FP113339,B100004,2018-05-01,Heating costs,127.12,EUR
FP113340,B100005,2018-05-01,Electricity prepayment,2121.61,EUR
FP113341,B100005,2018-05-01,Water bill,589.28,EUR
FP113342,B100005,2018-05-01,Heating costs,169.19,EUR
FP113343,B100006,2018-05-01,Electricity prepayment,2014.02,EUR
FP113344,B100006,2018-05-01,Water bill,601.98,EUR
FP113345,B100006,2018-05-01,Heating costs,176.23,EUR
FP113346,B100007,2018-05-01,Electricity prepayment,1909.85,EUR
FP113347,B100007,2018-05-01,Water bill,664.1,EUR
FP113348,B100007,2018-05-01,Heating costs,124.3,EUR
FP113349,B100008,2018-05-01,Electricity prepayment,2328.85,EUR
FP113350,B100008,2018-05-01,Water bill,441.76,EUR
FP113351,B100008,2018-05-01,Heating costs,154.1,EUR
FP113352,B100009,2018-05-01,Electricity prepayment,1796.4,EUR
FP113353,B100009,2018-05-01,Water bill,498.05,EUR
FP113354,B100009,2018-05-01,Heating costs,164.19,EUR
FP113355,B100010,2018-05-01,Electricity prepayment,1926.74,EUR
FP113356,B100010,2018-05-01,Water bill,669.84,EUR
FP113357,B100010,2018-05-01,Heating costs,135.2,EUR
FP113358,B100011,2018-05-01,Electricity prepayment,2085.7,EUR
FP113359,B100011,2018-05-01,Water bill,485.75,EUR
FP113360,B100011,2018-05-01,Heating costs,138.99,EUR
FP113361,B100012,2018-05-01,Electricity prepayment,1944.42,EUR
FP113362,B100012,2018-05-01,Water bill,596.62,EUR
FP113363,B100012,2018-05-01,Heating costs,166.19,EUR
FP113364,B100013,2018-05-01,Electricity prepayment,1726.27,EUR
FP113365,B100013,2018-05-01,Water bill,500.23,EUR
FP113366,B100013,2018-05-01,Heating costs,134.17,EUR
FP113367,B100014,2018-05-01,Electricity prepayment,1802.92,EUR
FP113368,B100014,2018-05-01,Water bill,612.98,EUR
FP113369,B100014,2018-05-01,Heating costs,135.09,EUR
FP113370,B100015,2018-05-01,Electricity prepayment,2330.19,EUR
FP113371,B100015,2018-05-01,Water bill,510.13,EUR
FP113372,B100015,2018-05-01,Heating costs,150.38,EUR
FP113373,B100015,2018-05-04,Technical support,231.41,EUR
FP113374,B100008,2018-05-06,Plumbing service,5336.82,EUR
FP113375,B100005,2018-05-09,Heating engineer,601.02,EUR
FP113376,B100005,2018-05-10,Heating engineer,556.53,EUR
FP113377,B100003,2018-05-11,Window replacement,957.62,EUR
FP113378,B100003,2018-05-14,Plumbing service,2740.43,EUR
FP113379,B100004,2018-05-14,Technical support,296.16,EUR
FP113380,B100008,2018-05-23,Smoke detector control,513.71,EUR
FP113381,B100012,2018-05-24,Construction work,4577.24,EUR
FP113382,B100009,2018-05-26,Ventilation repair,2034.4,EUR
FP113383,B100003,2018-05-29,Window replacement,919.02,EUR
FP113384,B100006,2018-05-31,Minor repairs,70.62,EUR
FP113385,B100001,2018-06-01,Electricity prepayment,1609.68,EUR
FP113386,B100001,2018-06-01,Water bill,462.11,EUR
FP113387,B100001,2018-06-01,Heating costs,134.4,EUR
FP113388,B100002,2018-06-01,Electricity prepayment,1491.78,EUR
FP113389,B100002,2018-06-01,Water bill,453.19,EUR
FP113390,B100002,2018-06-01,Heating costs,144.77,EUR
FP113391,B100003,2018-06-01,Electricity prepayment,2309.91,EUR
FP113392,B100003,2018-06-01,Water bill,506.31,EUR
FP113393,B100003,2018-06-01,Heating costs,153.13,EUR
FP113394,B100004,2018-06-01,Electricity prepayment,1802.08,EUR
FP113395,B100004,2018-06-01,Water bill,537.81,EUR
FP113396,B100004,2018-06-01,Heating costs,155.39,EUR
FP113397,B100005,2018-06-01,Electricity prepayment,2057.58,EUR
FP113398,B100005,2018-06-01,Water bill,691.0,EUR
FP113399,B100005,2018-06-01,Heating costs,110.57,EUR
FP113400,B100006,2018-06-01,Electricity prepayment,2005.16,EUR
FP113401,B100006,2018-06-01,Water bill,503.89,EUR
FP113402,B100006,2018-06-01,Heating costs,159.79,EUR
FP113403,B100007,2018-06-01,Electricity prepayment,2005.34,EUR
FP113404,B100007,2018-06-01,Water bill,660.85,EUR
FP113405,B100007,2018-06-01,Heating costs,179.21,EUR
FP113406,B100008,2018-06-01,Electricity prepayment,1601.55,EUR
FP113407,B100008,2018-06-01,Water bill,557.31,EUR
FP113408,B100008,2018-06-01,Heating costs,132.81,EUR
FP113409,B100009,2018-06-01,Electricity prepayment,1955.82,EUR
FP113410,B100009,2018-06-01,Water bill,709.88,EUR
FP113411,B100009,2018-06-01,Heating costs,132.71,EUR
FP113412,B100010,2018-06-01,Electricity prepayment,1605.81,EUR
FP113413,B100010,2018-06-01,Water bill,681.52,EUR
FP113414,B100010,2018-06-01,Heating costs,134.12,EUR
FP113415,B100011,2018-06-01,Electricity prepayment,2047.11,EUR
FP113416,B100011,2018-06-01,Water bill,708.11,EUR
FP113417,B100011,2018-06-01,Heating costs,176.08,EUR
FP113418,B100012,2018-06-01,Electricity prepayment,1970.03,EUR
FP113419,B100012,2018-06-01,Water bill,496.37,EUR
FP113420,B100012,2018-06-01,Heating costs,134.4,EUR
FP113421,B100013,2018-06-01,Electricity prepayment,1609.16,EUR
FP113422,B100013,2018-06-01,Water bill,523.47,EUR
FP113423,B100013,2018-06-01,Heating costs,181.44,EUR
FP113424,B100014,2018-06-01,Electricity prepayment,1727.64,EUR
FP113425,B100014,2018-06-01,Water bill,575.14,EUR
FP113426,B100014,2018-06-01,Heating costs,139.05,EUR
FP113427,B100015,2018-06-01,Electricity prepayment,1832.36,EUR
FP113428,B100015,2018-06-01,Water bill,596.03,EUR
FP113429,B100015,2018-06-01,Heating costs,162.52,EUR
FP113430,B100009,2018-06-01,Construction work,4901.81,EUR
FP113431,B100012,2018-06-04,Smoke detector control,608.33,EUR
FP113432,B100001,2018-06-05,Electrician,365.13,EUR
FP113433,B100014,2018-06-06,Ventilation repair,1329.39,EUR
FP113434,B100011,2018-06-08,Technical support,326.31,EUR
FP113435,B100010,2018-06-12,Plumbing service,5804.75,EUR
FP113436,B100011,2018-06-13,Window replacement,1144.01,EUR
FP113437,B100011,2018-06-16,Minor repairs,77.67,EUR
FP113438,B100001,2018-06-19,Window replacement,785.7,EUR
FP113439,B100008,2018-06-21,Plumbing service,6289.4,EUR
FP113440,B100009,2018-06-21,Vehicle repair,1796.16,EUR
FP113441,B100001,2018-06-27,Ventilation repair,1703.01,EUR
FP113442,B100002,2018-06-27,Minor repairs,42.75,EUR
FP113443,B100005,2018-06-27,Electrician,474.9,EUR
FP113444,B100014,2018-06-29,Window replacement,1021.7,EUR
FP113445,B100001,2018-07-01,Electricity prepayment,1454.56,EUR
FP113446,B100001,2018-07-01,Water bill,697.36,EUR
FP113447,B100001,2018-07-01,Heating costs,135.1,EUR
FP113448,B100002,2018-07-01,Electricity prepayment,2069.89,EUR
FP113449,B100002,2018-07-01,Water bill,713.26,EUR
FP113450,B100002,2018-07-01,Heating costs,162.79,EUR
FP113451,B100003,2018-07-01,Electricity prepayment,1542.86,EUR
FP113452,B100003,2018-07-01,Water bill,651.35,EUR
FP113453,B100003,2018-07-01,Heating costs,109.5,EUR
FP113454,B100004,2018-07-01,Electricity prepayment,2143.79,EUR
FP113455,B100004,2018-07-01,Water bill,602.87,EUR
FP113456,B100004,2018-07-01,Heating costs,116.22,EUR
FP113457,B100005,2018-07-01,Electricity prepayment,1915.64,EUR
FP113458,B100005,2018-07-01,Water bill,669.31,EUR
FP113459,B100005,2018-07-01,Heating costs,148.39,EUR
FP113460,B100006,2018-07-01,Electricity prepayment,2118.96,EUR
FP113461,B100006,2018-07-01,Water bill,511.15,EUR
FP113462,B100006,2018-07-01,Heating costs,151.66,EUR
FP113463,B100007,2018-07-01,Electricity prepayment,1473.97,EUR
FP113464,B100007,2018-07-01,Water bill,585.37,EUR
FP113465,B100007,2018-07-01,Heating costs,132.54,EUR
FP113466,B100008,2018-07-01,Electricity prepayment,2018.84,EUR
FP113467,B100008,2018-07-01,Water bill,609.16,EUR
FP113468,B100008,2018-07-01,Heating costs,180.44,EUR
FP113469,B100009,2018-07-01,Electricity prepayment,1772.34,EUR
FP113470,B100009,2018-07-01,Water bill,717.9,EUR
FP113471,B100009,2018-07-01,Heating costs,177.08,EUR
FP113472,B100010,2018-07-01,Electricity prepayment,1851.49,EUR
FP113473,B100010,2018-07-01,Water bill,661.88,EUR
FP113474,B100010,2018-07-01,Heating costs,137.52,EUR
FP113475,B100011,2018-07-01,Electricity prepayment,2144.77,EUR
FP113476,B100011,2018-07-01,Water bill,601.51,EUR
FP113477,B100011,2018-07-01,Heating costs,124.97,EUR
FP113478,B100012,2018-07-01,Electricity prepayment,2175.49,EUR
FP113479,B100012,2018-07-01,Water bill,536.98,EUR
FP113480,B100012,2018-07-01,Heating costs,124.64,EUR
FP113481,B100013,2018-07-01,Electricity prepayment,1558.27,EUR
FP113482,B100013,2018-07-01,Water bill,472.42,EUR
FP113483,B100013,2018-07-01,Heating costs,160.4,EUR
FP113484,B100014,2018-07-01,Electricity prepayment,2229.96,EUR
FP113485,B100014,2018-07-01,Water bill,656.87,EUR
FP113486,B100014,2018-07-01,Heating costs,160.68,EUR
FP113487,B100015,2018-07-01,Electricity prepayment,1841.43,EUR
FP113488,B100015,2018-07-01,Water bill,500.13,EUR
FP113489,B100015,2018-07-01,Heating costs,176.47,EUR
FP113490,B100009,2018-07-02,Heating engineer,612.95,EUR
FP113491,B100002,2018-07-07,Construction work,5004.37,EUR
FP113492,B100004,2018-07-07,Window replacement,948.96,EUR
FP113493,B100013,2018-07-07,Electrician,462.02,EUR
FP113494,B100005,2018-07-12,Technical support,308.04,EUR
FP113495,B100014,2018-07-12,Plumbing service,3932.25,EUR
FP113496,B100015,2018-07-18,Plumbing service,1190.17,EUR
FP113497,B100004,2018-07-26,Smoke detector control,591.65,EUR
FP113498,B100008,2018-07-28,Heating engineer,585.53,EUR
FP113499,B100001,2018-08-01,Electricity prepayment,1540.33,EUR
FP113500,B100001,2018-08-01,Water bill,546.58,EUR
FP113501,B100001,2018-08-01,Heating costs,554.91,EUR
FP113502,B100002,2018-08-01,Electricity prepayment,1931.36,EUR
FP113503,B100002,2018-08-01,Water bill,715.61,EUR
FP113504,B100002,2018-08-01,Heating costs,415.45,EUR
FP113505,B100003,2018-08-01,Electricity prepayment,2180.38,EUR
FP113506,B100003,2018-08-01,Water bill,665.99,EUR
FP113507,B100003,2018-08-01,Heating costs,575.8,EUR
FP113508,B100004,2018-08-01,Electricity prepayment,2281.97,EUR
FP113509,B100004,2018-08-01,Water bill,556.92,EUR
FP113510,B100004,2018-08-01,Heating costs,524.16,EUR
FP113511,B100005,2018-08-01,Electricity prepayment,1845.37,EUR
FP113512,B100005,2018-08-01,Water bill,474.99,EUR
FP113513,B100005,2018-08-01,Heating costs,607.89,EUR
FP113514,B100006,2018-08-01,Electricity prepayment,1552.87,EUR
FP113515,B100006,2018-08-01,Water bill,544.42,EUR
FP113516,B100006,2018-08-01,Heating costs,525.6,EUR
FP113517,B100007,2018-08-01,Electricity prepayment,1643.61,EUR
FP113518,B100007,2018-08-01,Water bill,667.43,EUR
FP113519,B100007,2018-08-01,Heating costs,493.84,EUR
FP113520,B100008,2018-08-01,Electricity prepayment,1771.8,EUR
FP113521,B100008,2018-08-01,Water bill,556.13,EUR
FP113522,B100008,2018-08-01,Heating costs,536.13,EUR
FP113523,B100009,2018-08-01,Electricity prepayment,1775.83,EUR
FP113524,B100009,2018-08-01,Water bill,605.39,EUR
FP113525,B100009,2018-08-01,Heating costs,567.12,EUR
FP113526,B100010,2018-08-01,Electricity prepayment,1977.19,EUR
FP113527,B100010,2018-08-01,Water bill,487.28,EUR
FP113528,B100010,2018-08-01,Heating costs,429.7,EUR
FP113529,B100011,2018-08-01,Electricity prepayment,1524.87,EUR
FP113530,B100011,2018-08-01,Water bill,626.45,EUR
FP113531,B100011,2018-08-01,Heating costs,590.73,EUR
FP113532,B100012,2018-08-01,Electricity prepayment,1458.09,EUR
FP113533,B100012,2018-08-01,Water bill,586.11,EUR
FP113534,B100012,2018-08-01,Heating costs,486.9,EUR
FP113535,B100013,2018-08-01,Electricity prepayment,1941.24,EUR
FP113536,B100013,2018-08-01,Water bill,531.32,EUR
FP113537,B100013,2018-08-01,Heating costs,562.37,EUR
FP113538,B100014,2018-08-01,Electricity prepayment,1960.19,EUR
FP113539,B100014,2018-08-01,Water bill,597.7,EUR
FP113540,B100014,2018-08-01,Heating costs,438.57,EUR
FP113541,B100015,2018-08-01,Electricity prepayment,1478.96,EUR
FP113542,B100015,2018-08-01,Water bill,674.47,EUR
FP113543,B100015,2018-08-01,Heating costs,515.62,EUR
FP113544,B100005,2018-08-05,Construction work,4816.23,EUR
FP113545,B100004,2018-08-08,Vehicle repair,2598.87,EUR
FP113546,B100006,2018-08-12,Construction work,6101.21,EUR
FP113547,B100004,2018-08-15,Smoke detector control,543.15,EUR
FP113548,B100013,2018-08-15,Ventilation repair,805.1,EUR
FP113549,B100003,2018-08-17,Heating engineer,585.04,EUR
FP113550,B100004,2018-08-23,Plumbing service,1160.11,EUR
FP113551,B100015,2018-08-25,Electrician,311.58,EUR
FP113552,B100006,2018-08-27,Window replacement,783.25,EUR
FP113553,B100001,2018-09-01,Electricity prepayment,1830.33,EUR
FP113554,B100001,2018-09-01,Water bill,591.91,EUR
FP113555,B100001,2018-09-01,Heating costs,487.95,EUR
FP113556,B100002,2018-09-01,Electricity prepayment,2018.14,EUR
FP113557,B100002,2018-09-01,Water bill,453.95,EUR
FP113558,B100002,2018-09-01,Heating costs,605.59,EUR
FP113559,B100003,2018-09-01,Electricity prepayment,2061.14,EUR
FP113560,B100003,2018-09-01,Water bill,464.34,EUR
FP113561,B100003,2018-09-01,Heating costs,412.49,EUR
FP113562,B100004,2018-09-01,Electricity prepayment,2161.39,EUR
FP113563,B100004,2018-09-01,Water bill,677.97,EUR
FP113564,B100004,2018-09-01,Heating costs,608.48,EUR
FP113565,B100005,2018-09-01,Electricity prepayment,1970.78,EUR
FP113566,B100005,2018-09-01,Water bill,492.11,EUR
FP113567,B100005,2018-09-01,Heating costs,523.47,EUR
FP113568,B100006,2018-09-01,Electricity prepayment,2300.27,EUR
FP113569,B100006,2018-09-01,Water bill,636.68,EUR
FP113570,B100006,2018-09-01,Heating costs,622.69,EUR
FP113571,B100007,2018-09-01,Electricity prepayment,1775.4,EUR
FP113572,B100007,2018-09-01,Water bill,718.48,EUR
FP113573,B100007,2018-09-01,Heating costs,550.51,EUR
FP113574,B100008,2018-09-01,Electricity prepayment,2091.68,EUR
FP113575,B100008,2018-09-01,Water bill,577.33,EUR
FP113576,B100008,2018-09-01,Heating costs,597.11,EUR
FP113577,B100009,2018-09-01,Electricity prepayment,1718.27,EUR
FP113578,B100009,2018-09-01,Water bill,457.89,EUR
FP113579,B100009,2018-09-01,Heating costs,410.95,EUR
FP113580,B100010,2018-09-01,Electricity prepayment,1950.11,EUR
FP113581,B100010,2018-09-01,Water bill,446.77,EUR
FP113582,B100010,2018-09-01,Heating costs,567.44,EUR
FP113583,B100011,2018-09-01,Electricity prepayment,2285.64,EUR
FP113584,B100011,2018-09-01,Water bill,707.0,EUR
FP113585,B100011,2018-09-01,Heating costs,468.27,EUR
FP113586,B100012,2018-09-01,Electricity prepayment,2071.49,EUR
FP113587,B100012,2018-09-01,Water bill,620.38,EUR
FP113588,B100012,2018-09-01,Heating costs,461.96,EUR
FP113589,B100013,2018-09-01,Electricity prepayment,2352.37,EUR
FP113590,B100013,2018-09-01,Water bill,441.71,EUR
FP113591,B100013,2018-09-01,Heating costs,445.25,EUR
FP113592,B100014,2018-09-01,Electricity prepayment,1678.98,EUR
FP113593,B100014,2018-09-01,Water bill,594.1,EUR
FP113594,B100014,2018-09-01,Heating costs,586.99,EUR
FP113595,B100015,2018-09-01,Electricity prepayment,1562.05,EUR
